x,y
0.5,1.0
0.987578125,1.95078453125
1.4630429809570313,2.853576290551758
1.9266955068988803,3.709567598333363
2.3788291653993614,4.519921153312269
2.819730128321471,5.285770768409667
3.249677457945985,6.00822208838199
3.6689432836001394,6.68835328962375
4.077792973898198,7.32721576258466
4.476485304702915,7.925834777232947
4.865272622914202,8.485210131986067
5.244401006188678,9.006316786519537
5.614110418691178,9.490105478854442
5.974634862976819,9.937503327114152
6.3262025280997385,10.349414416331161
6.6690359340422605,10.726720370675434
7.003352072555899,11.070280911466465
7.329362544503338,11.38093440132222
7.647273693788334,11.65949837478937
7.95728673795828,11.906770055790696
8.259597895562129,12.123526862217146
8.554398510344257,12.310526897983939
8.841875172352891,12.46850943286215
9.12220983603975,12.598195370389481
9.395579935425637,12.700287704156368
9.662158496404906,12.775471962756233
9.922114246259847,12.824416643681507
10.175611720454329,12.847773636440046
10.422811366774292,12.846178635159738
10.663869646880993,12.820251540942488
10.898939135341294,12.770596854222198
11.128168616197659,12.697804057375116
11.351703177138997,12.602447987824704
11.56968430133195,12.485089201877184
11.782249956970734,12.346274329518048
11.989534684602242,12.186536420394084
12.191669682281656,12.006395281199918
12.388782888612472,11.806357804682607
12.580999063723505,11.586918290472523
12.768439868234124,11.348558757943596
12.951223940257682,11.091749251300936
13.129466970491904,10.816948137088929
13.303281775443747,10.524602394308125
13.472778368835066,10.215147897324533
13.63806403123432,9.889009691750376
13.799243377958343,9.546602263470952
13.95641842528719,9.188329800987844
14.109688655033962,8.814586451244553
14.259151077510461,8.425756569096446
14.404900292928561,8.022214960582957
14.547028551276117,7.604327120155975
14.685625810705352,7.172449462014599
14.82077979447064,6.726929545692674
14.95257604645176,6.268106296041872
15.081097985297724,5.796310217749582
15.206426957225483,5.311863604527366
15.328642287506913,4.815080743102389
15.447821330676662,4.306268112140939
15.564039519492663,3.785724576229938
15.677370412680267,3.253741575039226
15.787885741490241,2.710603307784345
15.895655455100092,2.156586913106578
16.00074776488745,1.5919626444840862
16.103229187603528,1.0169940412851846
16.203164587474003,0.4319380955720058
16.300617217253947,-0.16295458523986117
16.395648758262794,-0.7674396197628083
16.488319359424704,-1.381278697959326
16.578687675338998,-2.0042394303068987
16.666810903404794,-2.6360952007102116
16.75274482002333,-3.2766250230675675
16.836543815900875,-3.9256134014007324
16.918260930474588,-4.582850193459683
16.99794788548311,-5.248130477715919
17.07565511770314,-5.921254423660164
17.1514318108727,-6.602027165322357
17.225325926821334,-7.29025867793388
17.29738423582687,-7.98576365765396
17.367652346218044,-8.68836140428412
17.43617473324169,-9.397875706896436
17.502994767212716,-10.114134732303228
17.568154740964776,-10.83697091629757
17.631695896618933,-11.566220857595802
17.693658451687305,-12.301725214414907
17.754081624528197,-13.043328603619287
17.813003659168825,-13.79087950237312
17.87046184951135,-14.544230152236038
17.926492562937554,-15.303236465641424
17.981131263327075,-16.067757934698147
18.034412533503794,-16.83765754225799
18.086370097124558,-17.612801675192518
18.13703684002412,-18.393060039824455
18.18644483102977,-19.178305579460066
18.234625342258877,-19.968414393970356
18.281608868912134,-20.763265661370156
18.3274251485751,-21.56274156134549
18.372103180040185,-22.366727200680813
18.415671241661062,-23.1751105405389
18.458156909251045,-23.987782325547386
18.49958707353684,-24.804636014647066
18.53998795717866,-25.625567713658178
18.579385131367502,-26.450476109521983
18.61780353201009,-27.279262406176045
18.655267475511714,-28.111830262022607
18.69180067416697,-28.948085728950485
18.727426251168133,-29.787937192871873
18.762166755240674,-30.631295315736462
18.796044174915163,-31.478072978986134
18.829079952444616,-32.32818522841445
18.86129499737607,-33.18154922039603
18.89270969978501,-34.038084169451814
18.923343943180974,-34.897711297117
18.95321711709257,-35.76035378207925
18.9823481293398,-36.62593671155572
19.010755418001516,-37.494387033878006
19.03845696308554,-38.3656335122551
19.065470297908885,-39.23960667968501
19.091812520195212,-40.116238794986586
19.117500302896612,-40.99546379992364
19.142549904746524,-41.87721727739429
19.16697718055048,-42.76143641065902
19.190797591221177,-43.648059943581714
19.214026213564274,-44.53702814185836
19.236677749821038,-45.42828275520906
19.258766536973923,-46.32176698050934
19.280306555820978,-47.21742542583731
19.3013114398248,-48.11520407541417
19.32179448374165,-49.0150502554156
19.341768652036194,-49.91691260063262
19.36124658708717,-50.82074102196066
19.380240617189223,-51.726486674696325
19.39876276435593,-52.63410192762184
19.41682475192896,-53.54354033285749
19.434438011998225,-54.45475659646306
19.451613692637643,-55.367706549769686
19.468362664961177,-56.28234712142385
19.48469553000355,-57.19863631012598
19.500622625430022,-58.11653315804629
19.516154032079495,-59.03599772490107
19.53129958034502,-59.95699106267306
19.546068856395824,-60.87947519095978
19.56047120824474,-61.803413072934376
19.574515751664908,-62.728768591903666
19.58821137595948,-63.65550652844856
19.601566749587988,-64.58359253813242
19.614590325652912,-65.51299312976319
19.62729034724997,-66.44367564419564
19.63967485268548,-67.37560823366015
19.651751680564075,-68.30875984160515
19.663528474750063,-69.24310018304027
19.67501268920549,-70.17859972536786
19.68621159270804,-71.11522966969075
19.6971322734517,-72.05296193258437
19.707781643533135,-72.99176912832172
19.71816644332661,-73.93162455153998
19.728293245750212,-74.87250216033766
19.738168460426106,-75.81437655979177
19.747798337737397,-76.75722298588444
19.757188972784235,-77.70101728982887
19.766346309241626,-78.64573592278468
19.775276143121406,-79.59135592095299
19.783984126440735,-80.53785489104182
19.792475770799474,-81.48521099609249
19.800756450868676,-82.43340294165831
19.808831407792407,-83.38240996232649
19.816705752505065,-84.33221180857494
19.82438446896627,-85.28278873395566
19.831872417315388,-86.23412148259645
19.83917433694771,-87.1861912770132
19.846294849514166,-88.1389798062249
19.853238461846548,-89.092469214164
19.86000956881005,-90.04664208837461
19.866612456084926,-91.00148144899156
19.873051302879066,-91.95697073799317
19.879330184573163,-92.91309380872116
19.885453075300173,-93.86983491566075
19.891423850460686,-94.8271787044748
19.897246289175804,-95.78511020228551
19.902924076679092,-96.74361480819748
19.908460806649096,-97.70267828405632
19.913859983483906,-98.66228674543679
19.91912502451923,-99.62242665285484
19.924259262191327,-100.58308480319798
19.929265946146263,-101.54424832136853
19.93414824529669,-102.50590465213453
19.9389092498276,-103.46804155218307
19.943551973152196,-104.43064708237102
19.948079353819196,-105.39370960016836
19.952494257372752,-106.35721775228919
19.956799478166147,-107.32116046750575
19.960997741130456,-108.28552694964115
19.965091703499247,-109.25030667073601
19.969083956490437,-110.21548936438491
19.972977026946378,-111.18106501923847
19.976773378933178,-112.14702387266676
19.980475415300308,-113.1133564045802
19.98408547920144,-114.08005333140392
19.987605855577527,-115.04710560020185
19.991038772603023,-116.01450438294682
19.994386403096165,-116.98224107093299
